no_seq_observation,id_reseau,date_observation,code_municipalite,nom,urgence,certitude,type,severite,etat,imprecision
"27723",LEGS02,2016/04/02 11:00:00,"74005",Mirabel,Passée,Observé,Inondation,Mineure,Actuel,aucune
"27724",LEGS02,2016/04/02 12:00:00,"78102",Mont-Tremblant,Passée,Observé,Inondation,Mineure,Actuel,aucune
"27727",LEGS02,2016/04/04 14:00:00,"53072",Yamaska,Passée,Observé,Inondation,Mineure,Actuel,aucune
"27728",LEGS02,2016/04/01 16:00:00,"51008",Maskinongé,Passée,Observé,Inondation,Mineure,Actuel,aucune
"27730",CARB03,2016/01/11 14:30:00,"97022",Port-Cartier,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
"27731",CARB03,2016/01/11 14:30:00,"97022",Port-Cartier,Inconnue,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
"27732",CARB03,2016/01/05 14:30:00,"97022",Port-Cartier,Inconnue,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
"27733",CARB03,2016/01/11 14:30:00,"97022",Port-Cartier,Inconnue,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
"27734",CARB03,2016/01/11 14:30:00,"97022",Port-Cartier,Inconnue,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
"27735",CARB03,2016/01/11 14:30:00,"97022",Port-Cartier,Inconnue,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
"27736",CARB03,2016/01/11 14:30:00,"97022",Port-Cartier,Prévue,Observé,Géomorphologique (ex. érosion),Inconnue,Actuel,aucune
"27744",LEGS02,2016/04/01 01:00:00,"82015",Val-des-Monts,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"27756",LEGS02,2016/04/05 14:00:00,"50113",Pierreville,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"27757",LEGS02,2016/04/04 14:33:00,"61035",Saint-Charles-Borromée,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"27758",LEGS02,2016/04/07 14:56:00,"60028",L'Assomption,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"27769",LEGS02,2016/04/09 00:45:00,"51990",TNO aquatique de la MRC de Maskinongé,Passée,Observé,Accident maritime,Mineure,Actuel,aucune
"27776",LEGS02,2016/04/13 07:15:00,"83904",Cascades-Malignes,Passée,Observé,Matières dangereuses,Mineure,Actuel,aucune
"27783",LEGS02,2016/04/01 09:27:00,"83088",Montcerf-Lytton,Passée,Observé,Mouvement de terrain,Mineure,Actuel,date
"27784",LEGS02,2016/04/01 09:32:00,"83015",Kazabazua,Passée,Observé,Mouvement de terrain,Mineure,Actuel,date
"27785",LEGS02,2016/04/14 14:24:00,"83045",Blue Sea,Immédiate,Observé,Autre,Importante,Actuel,aucune
"27789",BOUL10,2016/04/14 17:30:00,"94068",Saguenay,Immédiate,Observé,Matières dangereuses,Inconnue,Actuel,localisation
"27790",LEGS02,2016/04/17 16:00:00,"23027",Québec,Passée,Observé,Inondation,Mineure,Actuel,aucune
"27792",LEGS02,2016/04/12 12:00:00,"64015",Mascouche,Prévue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"27793",LEGS02,2016/04/12 12:00:00,"54017",Saint-Damase,Passée,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"27794",LEGS02,2016/04/04 14:00:00,"53072",Yamaska,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
"27801",LEGS02,2016/04/13 09:16:00,"82020",Cantley,Future,Observé,Mouvement de terrain,Mineure,Actuel,date
"27802",LEGS02,2016/04/13 09:42:00,"82025",Chelsea,Future,Observé,Mouvement de terrain,Mineure,Actuel,date
"27804",legs02,2001/10/15 00:00:00,"67020",Candiac,Passée,Observé,Matières dangereuses,Mineure,Actuel,localisation
"27805",legs02,2000/10/18 00:00:00,"56060",Sainte-Anne-de-Sabrevois,Passée,Observé,Routier,Modérée,Actuel,aucune
"27806",legs02,1999/09/20 00:00:00,"67030",Sainte-Catherine,Passée,Observé,Incendie industriel,Modérée,Actuel,aucune
"27807",legs02,2000/09/15 00:00:00,"54120",Saint-Louis,Passée,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"27808",legs02,1999/11/08 00:00:00,"68030",Napierville,Passée,Observé,Incendie industriel,Mineure,Actuel,aucune
"27809",legs02,1999/08/06 00:00:00,"70012",Sainte-Martine,Passée,Observé,Matières dangereuses,Mineure,Actuel,aucune
"27810",legs02,1999/07/30 00:00:00,"67020",Candiac,Passée,Observé,Matières dangereuses,Modérée,Actuel,aucune
"27811",legs02,1999/07/28 00:00:00,"59005",Boucherville,Passée,Observé,Matières dangereuses,Modérée,Actuel,aucune
"27812",legs02,1999/07/02 00:00:00,"48025",Acton Vale,Passée,Observé,Incendie industriel,Mineure,Actuel,aucune
"27813",legs02,1999/06/23 00:00:00,"67020",Candiac,Passée,Observé,Matières dangereuses,Modérée,Actuel,aucune
"27814",legs02,1999/06/23 00:00:00,"70022",Beauharnois,Passée,Observé,Incendie industriel,Modérée,Actuel,localisation
"27815",legs02,1999/06/02 00:00:00,"67990",TNO aquatique de la MRC de Roussillon,Passée,Observé,Alerte à la bombe,Mineure,Actuel,aucune
"27816",legs02,1999/04/30 00:00:00,"54072",Saint-Liboire,Passée,Observé,Incendie industriel,Mineure,Actuel,localisation
"27817",legs02,1999/04/26 00:00:00,"69010",Franklin,Passée,Observé,Feu de brousse,Modérée,Actuel,localisation
"27818",legs02,1999/02/25 00:00:00,"48050",Saint-Nazaire-d'Acton,Passée,Observé,Matières dangereuses,Mineure,Actuel,aucune
"27819",legs02,1999/02/19 00:00:00,"58020",Saint-Hubert,Passée,Observé,Incendie industriel,Modérée,Actuel,aucune
"27820",legs02,1999/08/01 00:00:00,"44023",Dixville,Passée,Observé,Accident ferroviaire,Modérée,Actuel,localisation
"27821",legs02,1999/11/09 00:00:00,"43025",Sherbrooke,Passée,Observé,Matières dangereuses,Modérée,Actuel,aucune
"27822",legs02,1999/03/16 00:00:00,"59020",Varennes,Passée,Observé,Matières dangereuses,Modérée,Actuel,aucune
"27823",legs02,1997/04/09 00:00:00,"76008",Saint-André-d'Argenteuil,Passée,Observé,Inondation,Modérée,Actuel,aucune
"27824",legs02,1997/04/14 00:00:00,"69017",Saint-Chrysostome,Passée,Observé,Incendie industriel,Modérée,Actuel,aucune
"27825",legs02,1997/05/02 00:00:00,"79050",L'Ascension,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27826",legs02,1997/05/02 00:00:00,"79037",Rivière-Rouge,Passée,Observé,Inondation,Mineure,Actuel,aucune
"27827",legs02,1997/05/02 00:00:00,"79097",Ferme-Neuve,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27828",legs02,1997/05/02 00:00:00,"79090",Des Ruisseaux,Passée,Observé,Inondation,Mineure,Actuel,aucune
"27829",legs02,1997/05/02 00:00:00,"78105",Mont-Tremblant,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27830",legs02,1997/05/02 00:00:00,"75990",TNO aquatique de la MRC de La Rivière-du-Nord,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27831",legs02,1997/05/02 00:00:00,"76020",Lachute,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27832",legs02,1997/05/02 00:00:00,"72020",Pointe-Calumet,Passée,Observé,Inondation,Mineure,Actuel,aucune
"27833",legs02,1997/05/02 00:00:00,"76008",Saint-André-d'Argenteuil,Passée,Observé,Inondation,Mineure,Actuel,aucune
"27834",legs02,1997/05/02 00:00:00,"72802",Kanesatake,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27835",legs02,1997/05/02 00:00:00,"52050",La Visitation-de-l'Île-Dupas,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27836",legs02,1997/05/02 00:00:00,"77030",Piedmont,Passée,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"27837",legs02,1997/05/02 00:00:00,"78028",Sainte-Agathe-des-Monts,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,localisation
"27838",legs02,1997/07/14 00:00:00,"46060",Sutton,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
"27839",legs02,1997/07/14 00:00:00,"46005",Abercorn,Passée,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
"27840",legs02,1997/07/14 00:00:00,"46075",Lac-Brome,Passée,Observé,Géomorphologique (ex. érosion),Modérée,Actuel,localisation
"27841",legs02,1997/07/14 00:00:00,"58030",Longueuil,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27842",legs02,1997/07/14 00:00:00,"57005",Chambly,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27843",legs02,1997/07/14 00:00:00,"55055",Richelieu,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27844",legs02,1997/07/14 00:00:00,"78120",Labelle,Passée,Observé,Inondation,Modérée,Actuel,aucune
"27845",legs02,1997/07/14 00:00:00,"46080",Cowansville,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27846",legs02,1997/07/15 00:00:00,"89008",Val-d'Or,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27847",legs02,1997/08/21 00:00:00,"57025",McMasterville,Passée,Observé,Incendie industriel,Mineure,Actuel,localisation
"27848",legs02,1997/11/28 00:00:00,"58020",Saint-Hubert,Passée,Observé,Matières dangereuses,Modérée,Actuel,aucune
"27849",legs02,1998/03/29 00:00:00,"69055",Huntingdon,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27850",legs02,1998/03/29 00:00:00,"69055",Huntingdon,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27851",legs02,1998/03/29 00:00:00,"67050",Châteauguay,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27852",legs02,1998/03/29 00:00:00,"69035",Ormstown,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27853",legs02,1998/03/29 00:00:00,"75030",Sainte-Sophie,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27854",legs02,1998/03/29 00:00:00,"70012",Sainte-Martine,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27855",legs02,1998/03/29 00:00:00,"69030",Très-Saint-Sacrement,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27856",legs02,1998/03/29 00:00:00,"69017",Saint-Chrysostome,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27857",legs02,1998/03/29 00:00:00,"69010",Franklin,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27858",legs02,1998/03/29 00:00:00,"69990",TNO aquatique de la MRC du Haut-Saint-Laurent,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27859",legs02,1998/03/29 00:00:00,"69045",Hinchinbrooke,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27860",legs02,1998/03/29 00:00:00,"71033",Les Coteaux,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27861",legs02,1998/03/29 00:00:00,"71020",Saint-Polycarpe,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27862",legs02,1998/03/29 00:00:00,"67045",Mercier,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27863",legs02,1998/03/29 00:00:00,"69075",Dundee,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27864",legs02,1998/03/29 00:00:00,"71040",Coteau-du-Lac,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27865",legs02,1998/03/29 00:00:00,"46045",Stanbridge East,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27866",legs02,1998/03/29 00:00:00,"69005",Havelock,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27867",legs02,1998/03/29 00:00:00,"57010",Carignan,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27868",legs02,1998/03/29 00:00:00,"71040",Coteau-du-Lac,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27869",legs02,1998/03/30 00:00:00,"54008",Saint-Pie,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27870",legs02,1998/03/30 00:00:00,"61013",Crabtree,Passée,Observé,Inondation,Modérée,Actuel,aucune
"27871",legs02,1998/03/30 00:00:00,"62047",Chertsey,Passée,Observé,Inondation,Mineure,Actuel,aucune
"27872",legs02,1998/03/30 00:00:00,"62065",Saint-Côme,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27873",legs02,1998/03/30 00:00:00,"76020",Lachute,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27874",legs02,1998/03/30 00:00:00,"78120",Labelle,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27875",legs02,1998/03/31 00:00:00,"70040",Saint-Stanislas-de-Kostka,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27876",legs02,1998/03/31 00:00:00,"70035",Saint-Louis-de-Gonzague,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27877",legs02,1998/03/31 00:00:00,"57005",Chambly,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27878",legs02,1998/03/31 00:00:00,"61050",Sainte-Mélanie,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27879",legs02,1998/03/31 00:00:00,"78075",Brébeuf,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27880",legs02,1998/03/31 00:00:00,"78060",Arundel,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27881",legs02,1998/03/31 00:00:00,"60027",L'Assomption,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27882",legs02,1998/03/31 00:00:00,"60035",L'Épiphanie,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27883",legs02,1998/03/31 00:00:00,"62070",Sainte-Émélie-de-l'Énergie,Passée,Observé,Inondation,Mineure,Actuel,aucune
"27884",legs02,1998/03/31 00:00:00,"57035",Mont-Saint-Hilaire,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27885",legs02,1998/03/31 00:00:00,"75005",Saint-Colomban,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27886",legs02,1998/03/31 00:00:00,"71083",Vaudreuil-Dorion,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27887",legs02,1998/03/30 00:00:00,"62020",Sainte-Béatrix,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27888",legs02,1998/03/30 00:00:00,"61050",Sainte-Mélanie,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27889",legs02,1998/03/31 00:00:00,"75990",TNO aquatique de la MRC de La Rivière-du-Nord,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27890",legs02,1998/03/30 00:00:00,"79085",Mont-Laurier,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27891",legs02,1998/03/31 00:00:00,"78115",La Conception,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27892",legs02,1998/03/31 00:00:00,"79097",Ferme-Neuve,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27893",legs02,1998/04/01 00:00:00,"57030",Otterburn Park,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27894",legs02,1998/04/01 00:00:00,"46060",Sutton,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27895",legs02,1998/04/01 00:00:00,"62085",Saint-Michel-des-Saints,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27896",legs02,1998/04/01 00:00:00,"65005",Laval,Passée,Observé,Inondation,Importante,Actuel,localisation
"27897",legs02,1998/04/01 00:00:00,"75040",Prévost,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27898",legs02,1998/04/01 00:00:00,"71020",Saint-Polycarpe,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27899",legs02,1998/04/01 00:00:00,"57075",Saint-Antoine-sur-Richelieu,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27900",legs02,1998/04/01 00:00:00,"57025",McMasterville,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27901",legs02,1998/03/31 00:00:00,"57020",Saint-Basile-le-Grand,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27902",legs02,1998/04/01 00:00:00,"53065",Sainte-Anne-de-Sorel,Passée,Observé,Inondation,Importante,Actuel,localisation
"27903",legs02,1998/04/01 00:00:00,"63065",Saint-Liguori,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27904",legs02,1998/04/01 00:00:00,"61013",Crabtree,Passée,Observé,Inondation,Importante,Actuel,localisation
"27905",legs02,1998/04/01 00:00:00,"62007",Saint-Félix-de-Valois,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27906",legs02,1998/04/01 00:00:00,"61030",Notre-Dame-des-Prairies,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27907",legs02,1998/04/01 00:00:00,"60045",Saint-Gérard-Majella,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27908",legs02,1998/04/01 00:00:00,"60013",Repentigny,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27909",legs02,1998/03/31 00:00:00,"75017",Saint-Jérôme,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27910",legs02,1998/04/02 00:00:00,"68015",Hemmingford,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27911",legs02,1998/03/31 00:00:00,"57020",Saint-Basile-le-Grand,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27912",legs02,1998/04/01 00:00:00,"46005",Abercorn,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27913",legs02,1998/04/02 00:00:00,"52045",Saint-Ignace-de-Loyola,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27914",legs02,1998/04/02 00:00:00,"76008",Saint-André-d'Argenteuil,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27915",legs02,1998/04/02 00:00:00,"78080",Saint-Jovite,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27916",legs02,1998/04/02 00:00:00,"76060",Grenville,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27917",legs02,1998/01/01 00:00:00,"53032",Saint-Ours,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27918",legs02,1998/01/02 00:00:00,"52050",La Visitation-de-l'Île-Dupas,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27919",legs02,1998/04/02 00:00:00,"78010",Val-David,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27920",legs02,1998/04/02 00:00:00,"56035",Saint-Paul-de-l'Île-aux-Noix,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27921",legs02,1998/03/31 00:00:00,"56083",Saint-Jean-sur-Richelieu,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27922",legs02,1998/03/31 00:00:00,"53040",Saint-Roch-de-Richelieu,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27923",legs02,1998/04/02 00:00:00,"71133",Rigaud,Passée,Observé,Inondation,Importante,Actuel,localisation
"27924",legs02,1998/04/02 00:00:00,"46010",Frelighsburg,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27925",legs02,1998/04/02 00:00:00,"60005",Charlemagne,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27926",legs02,1998/04/02 00:00:00,"52040",Sainte-Geneviève-de-Berthier,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27927",legs02,1998/04/02 00:00:00,"72032",Oka,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27928",legs02,1998/04/02 00:00:00,"57005",Chambly,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27929",legs02,1998/04/02 00:00:00,"78065",Huberdeau,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27930",legs02,1998/04/02 00:00:00,"55020",Saint-Césaire,Passée,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"27931",legs02,1998/04/02 00:00:00,"53015",Saint-Aimé,Passée,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"27932",legs02,1998/04/02 00:00:00,"52045",Saint-Ignace-de-Loyola,Passée,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"27933",legs02,1998/04/02 00:00:00,"66023",Montréal,Passée,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"27934",legs02,1998/04/02 00:00:00,"52055",Saint-Barthélemy,Passée,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"27935",legs02,1998/04/02 00:00:00,"53040",Saint-Roch-de-Richelieu,Passée,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"27936",legs02,1998/04/02 00:00:00,"70012",Sainte-Martine,Passée,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"27937",legs02,1998/04/03 00:00:00,"56005",Venise-en-Québec,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27938",legs02,1998/04/03 00:00:00,"59020",Varennes,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27939",legs02,1998/04/03 00:00:00,"59025",Verchères,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27940",legs02,1998/04/03 00:00:00,"52015",Saint-Joseph-de-Lanoraie,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27941",legs02,1998/04/03 00:00:00,"52055",Saint-Barthélemy,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27942",legs02,1998/04/03 00:00:00,"79037",Rivière-Rouge,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27943",legs02,1998/04/03 00:00:00,"59035",Contrecoeur,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27944",legs02,1998/04/03 00:00:00,"56060",Sainte-Anne-de-Sabrevois,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27945",legs02,1998/04/03 00:00:00,"56010",Saint-Georges-de-Clarenceville,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27946",legs02,1998/04/03 00:00:00,"56083",Saint-Jean-sur-Richelieu,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27947",legs02,1998/04/03 00:00:00,"56042",Henryville,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27948",legs02,1998/04/03 00:00:00,"72020",Pointe-Calumet,Passée,Observé,Inondation,Modérée,Actuel,localisation
"27949",legs02,1998/04/03 00:00:00,"76060",Grenville,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27950",legs02,1998/04/03 00:00:00,"79025",Kiamika,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27951",legs02,1998/04/02 00:00:00,"73005",Boisbriand,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27952",legs02,1998/04/02 00:00:00,"65005",Laval,Passée,Observé,Inondation,Mineure,Actuel,localisation
"27953",legs02,1998/04/02 00:00:00,"66023",Montréal,Passée,Observé,Inondation,Mineure,Actuel,localisation
